.1666667,.52999997,9.01616
.83333331,.1666667,9.1339903
.1666667,.83333331,9.2028399
.83333331,.1666667,9.271142
1,.83333331,9.0653162
.83333331,1,8.884429
1,.83333331,9.2366095
1,1,9.4207439
1,1,9.6037588
1,1,9.657485
1,1,9.7480259
1,1,9.8201571
1,1,9.9066525
1,1,10.01196
1,.97000003,9.0804443
1,1,9.3214846
1,1,9.4942503
1,1,9.6666145
1,1,9.7269955
1,1,9.8940849
1,1,9.9535017
0,.57999998,6.400949
0,0,6.7430658
0,0,6.6447921
0,0,6.6239691
0,0,6.609796
.1666667,0,6.7193031
.1666667,.1666667,6.5415168
1,1,9.1881313
1,1,9.4045162
1,1,9.5507813
1,1,9.7005463
1,1,9.7375326
1,1,9.8973122
1,1,9.9482317
0,.25,7.0131378
0,0,6.9978819
0,0,6.8879991
0,0,6.9077778
.1666667,0,7.0662241
.83333331,.1666667,6.9077601
.83333331,.83333331,6.9715118
.66666669,.07,6.438499
.1666667,.66666669,6.5058599
.1666667,.1666667,6.581646
0,.1666667,6.639576
.1666667,0,6.71311
.33333331,.1666667,6.7397761
.5,.33333331,6.7700591
.33333331,.36000001,7.8989429
.1666667,.33333331,7.8232021
0,.1666667,7.9801822
.83333331,0,8.0239706
.83333331,.83333331,7.8408961
.83333331,.83333331,7.8022032
1,.83333331,7.868782
.33333331,.61000001,7.9525008
.5,.33333331,8.1942072
.5,.5,8.5497904
.66666669,.5,8.760891
.83333331,.66666669,8.7243443
.83333331,.83333331,8.7351608
.66666669,.83333331,8.8195248
0,.34,7.6615481
0,0,7.7142682
0,0,7.5449772
0,0,7.493813
.1666667,0,7.3500462
.66666669,.1666667,7.231359
.66666669,.66666669,6.9971571
1,1,9.4290018
1,1,9.5540686
1,1,9.7193508
1,1,9.8513756
1,1,9.937892
1,1,10.01457
1,1,10.04093
1,1,9.7818136
1,1,9.9335737
1,1,9.9234438
1,1,10.01333
1,1,10.05375
1,1,10.17087
1,1,10.1079
1,.97000003,8.3186646
0,1,8.475132
.1666667,0,8.3361015
.1666667,.1666667,8.5963602
.83333331,.1666667,8.514451
.83333331,.83333331,8.7238464
.83333331,.83333331,9.0464067
0,.16,6.6431851
0,0,6.7029181
.1666667,0,6.8107319
.1666667,.1666667,6.9742379
0,.1666667,7.2959299
0,0,7.48804
0,0,7.9438248
.1666667,.41,7.5179119
.1666667,.1666667,7.779274
.1666667,.1666667,7.9122901
.1666667,.1666667,7.8348842
.1666667,.1666667,7.7506781
.1666667,.1666667,7.6607919
.1666667,.1666667,7.5642929
.1666667,.56,7.4367399
.1666667,.1666667,7.3652768
.1666667,.1666667,7.5500822
.1666667,.1666667,7.6620822
.1666667,.1666667,7.9354939
0,.1666667,7.725914
0,0,7.5254469
0,.46000001,6.6808648
.33333331,0,6.8340702
0,.33333331,7.0890198
0,0,7.354609
.1666667,0,7.6807871
.5,.1666667,7.6461558
.1666667,.5,7.473289
.83333331,.70999998,7.917769
.83333331,.83333331,8.0581274
.83333331,.83333331,8.2200918
.83333331,.83333331,8.3690853
.66666669,.83333331,8.377017
.5,.66666669,8.5040035
.5,.5,8.6088381
1,.89999998,8.2228966
1,1,8.3383102
1,1,8.4834728
1,1,8.5976028
1,1,8.4431028
1,1,8.5033636
1,1,8.5818415
.83333331,.87,8.2906914
.5,.83333331,8.5706615
.66666669,.5,8.4152622
1,.66666669,8.9575663
1,1,9.1662302
1,1,9.4656467
1,1,9.6842499
1,1,9.5322781
1,1,9.6826925
1,1,9.7175369
1,1,9.8145113
1,1,9.9136448
1,1,9.9899044
1,1,10.07164
.66666669,.38999999,7.4471402
.5,.66666669,7.6097612
.83333331,.5,7.8548861
1,.83333331,7.9782748
.83333331,1,8.036067
.5,.83333331,8.0582495
.83333331,.5,8.2214413
.1666667,.27000001,8.1041708
0,.1666667,8.1412554
.1666667,0,8.2065306
.1666667,.1666667,8.4691162
.5,.1666667,8.6120844
.1666667,.5,8.5101957
.1666667,.1666667,8.4375401
0,.44999999,7.6529789
0,0,7.7370572
.83333331,0,8.1606722
.83333331,.83333331,8.3526869
.83333331,.83333331,8.2763844
.83333331,.83333331,8.2358866
.66666669,.83333331,8.2642708
.1666667,.38999999,7.4715009
.1666667,.1666667,7.5855789
.33333331,.1666667,7.4329801
.5,.33333331,7.7931428
.33333331,.5,7.9259658
.1666667,.33333331,8.0846252
.1666667,.1666667,8.1900377
.33333331,.1,8.8505983
.33333331,.33333331,9.1133604
.83333331,.33333331,9.3234901
1,.83333331,9.3502073
1,1,9.3734827
1,1,9.5803299
1,1,9.6995544
.83333331,.97000003,9.1287193
.83333331,.83333331,9.3423996
.83333331,.83333331,9.5414371
.83333331,.83333331,9.6517763
1,.83333331,9.7634811
1,1,9.9169197
1,1,9.8410301
1,.91000003,9.1921883
1,1,9.4202862
1,1,9.5459261
1,1,9.6938391
1,1,9.7550478
1,1,9.9046526
1,1,9.909256
.1666667,.44999999,8.6007719
.1666667,.1666667,8.8330564
.1666667,.1666667,8.9559164
.1666667,.1666667,9.1115084
.5,.1666667,8.8619862
.33333331,.5,9.1112165
.33333331,.33333331,9.0953331
1,.99000001,9.2949724
1,1,9.3996954
1,1,9.4853182
1,1,9.569088
1,1,9.6671171
1,1,9.8159037
1,1,9.8838654
.1666667,.23999999,6.712244
0,.1666667,7.156179
.83333331,0,7.0787611
0,.83333331,7.0934401
.1666667,0,7.028491
.5,.1666667,7.0743241
.83333331,.5,7.1492081
0,.37,7.9440341
0,0,7.7328839
0,0,7.7882361
0,0,7.8626199
.1666667,0,7.728806
.1666667,.1666667,7.7976999
.1666667,.1666667,7.8738551
.1666667,.82999998,8.7203798
.83333331,.1666667,9.0408449
.83333331,.83333331,9.2499294
.83333331,.83333331,9.3804855
1,.83333331,9.3496742
1,1,9.3901272
1,1,9.4312639
.83333331,.40000001,7.8454118
.5,.83333331,8.0034475
.33333331,.5,8.142745
.5,.33333331,8.3082838
.66666669,.5,8.1823339
.5,.66666669,8.1880779
.66666669,.5,8.2352962
0,.5,7.4883132
.1666667,0,7.528791
.5,.1666667,7.593008
.83333331,.5,7.7318411
.83333331,.83333331,7.7255549
.66666669,.83333331,7.7072358
.66666669,.66666669,7.626646
.33333331,.1,6.7977018
.33333331,.33333331,6.9915409
.33333331,.33333331,7.2566829
.33333331,.33333331,7.5473199
.1666667,.33333331,7.7308989
0,.1666667,7.955369
.66666669,0,8.2009764
.83333331,.91000003,6.831872
.83333331,.83333331,6.9783692
.83333331,.83333331,6.9975619
.83333331,.83333331,7.0550818
.83333331,.83333331,7.2219882
.5,.83333331,7.4235468
.83333331,.5,7.5903368
1,.97000003,8.6994534
1,1,8.8900995
1,1,9.045475
1,1,9.2065773
1,1,9.2956715
1,1,9.5580139
1,1,9.7565079
.33333331,.44999999,8.1415386
.1666667,.33333331,8.5612173
.33333331,.1666667,8.5220728
.33333331,.33333331,8.3011847
.1666667,.33333331,8.3973913
.1666667,.1666667,8.26404
.1666667,.1666667,8.519805
1,1,9.2750158
1,1,9.2988348
1,1,9.5647078
1,1,9.8084488
1,1,9.857358
1,1,9.9547234
1,1,9.9276361
.83333331,.97000003,8.8987293
.83333331,.83333331,9.0867529
.83333331,.83333331,9.305582
.83333331,.83333331,9.3436298
.83333331,.83333331,9.3924952
1,.83333331,9.5197973
1,1,9.6899004
1,.97000003,9.0490494
1,1,9.3320017
1,1,9.4353371
1,1,9.6314163
1,1,9.7043343
1,1,9.8682632
1,1,9.9180136
1,.89999998,8.0827045
1,1,8.2601175
.83333331,1,8.2845707
.83333331,.83333331,8.146678
.83333331,.83333331,8.1002378
.83333331,.83333331,8.3188448
.83333331,.83333331,8.2443991
.1666667,.31,7.9198518
.1666667,.1666667,7.7089772
.1666667,.1666667,7.7653608
.33333331,.1666667,8.3068571
.33333331,.33333331,8.4008551
.5,.33333331,8.1488075
.5,.5,8.2309017
.83333331,1,8.830431
.83333331,.83333331,9.3478012
1,.83333331,9.4852276
1,1,9.6562233
1,1,9.7837467
1,1,10.00876
1,1,10.05485
.33333331,.57999998,6.7416492
.33333331,.33333331,6.710691
.33333331,.33333331,7.0369549
.1666667,.33333331,7.1216602
.1666667,.1666667,7.04774
0,.1666667,7.197484
.1666667,0,7.1334238
.33333331,.52999997,7.497014
.33333331,.33333331,7.9067612
.33333331,.33333331,8.2042751
.5,.33333331,8.4742498
.83333331,.5,8.7900991
.83333331,.83333331,9.2055683
.83333331,.83333331,9.5142574
.83333331,.86000001,7.2336059
.83333331,.83333331,7.3508
.83333331,.83333331,7.4138598
.66666669,.83333331,7.4897108
.5,.66666669,7.7237911
.5,.5,7.8300529
.66666669,.5,8.0280132
.83333331,.98000002,9.4815063
.83333331,.83333331,9.6238642
1,.83333331,9.6966743
1,1,9.7902451
1,1,9.9051743
1,1,10.19956
1,1,10.44502
.33333331,.31999999,7.5852051
.33333331,.33333331,7.7233472
.5,.33333331,7.8363938
.5,.5,8.0044804
.5,.5,8.0518179
.33333331,.5,8.1748371
.33333331,.33333331,8.1405582
.33333331,.82999998,7.0299439
.33333331,.33333331,7.149919
.1666667,.33333331,7.0746522
.33333331,.1666667,6.9909821
.5,.33333331,6.8630052
.83333331,.5,6.8039112
.83333331,.83333331,6.708395
.33333331,.75,8.469162
.5,.33333331,8.6164923
.66666669,.5,8.7742262
.5,.66666669,8.9430828
.5,.5,8.9455032
.5,.5,8.9002485
.83333331,.5,8.8783541
0,.37,6.6578021
0,0,6.66431
0,0,6.7407122
0,0,6.8505659
.1666667,0,6.7557921
.83333331,.1666667,6.6263142
.83333331,.83333331,6.6991301
.1666667,.58999997,7.4387951
.1666667,.1666667,7.5396399
0,.1666667,7.4903579
0,0,7.5451622
0,0,7.313798
.1666667,0,7.1668968
.1666667,.1666667,7.1395421
0,.57999998,6.1747499
0,0,6.120677
.1666667,0,6.3892708
.1666667,.1666667,6.4827561
0,.1666667,6.4768791
.83333331,0,6.4306989
.66666669,.83333331,6.5112901
.83333331,.80000001,7.8231211
.66666669,.83333331,7.966764
.66666669,.66666669,8.186017
.66666669,.66666669,8.4921722
.33333331,.66666669,8.6030884
.5,.33333331,8.7833385
.33333331,.5,9.0716314
.1666667,.16,7.4665241
0,.1666667,7.325603
0,0,7.0566769
0,0,7.0323372
.1666667,0,6.7974
.66666669,.1666667,6.8544202
.5,.66666669,6.7167482
.1666667,.49000001,6.9693651
.1666667,.1666667,7.0150952
.83333331,.1666667,6.9720602
0,.83333331,7.1025839
.33333331,0,6.9350019
0,.33333331,6.9983621
.5,0,6.8307819
.5,.55000001,8.2477217
.33333331,.5,8.2890301
.33333331,.33333331,8.3726606
.33333331,.33333331,8.0191898
.66666669,.33333331,8.0029879
.5,.66666669,7.7188048
.66666669,.5,7.5062919
1,1,9.300868
1,1,9.4969969
1,1,9.6012993
1,1,9.6940737
1,1,9.7300539
1,1,9.8771658
1,1,9.94662
1,1,9.1903648
1,1,9.3225861
1,1,9.5406799
1,1,9.7302275
1,1,9.8678646
1,1,9.9255362
1,1,10.0813
.1666667,.28999999,6.6518431
.1666667,.1666667,6.704073
.66666669,.1666667,6.7849908
.66666669,.66666669,6.7563891
.5,.66666669,6.908319
.66666669,.5,6.9910798
.66666669,.66666669,7.1248732
1,1,9.5115929
1,1,9.5226202
1,1,9.6281147
1,1,9.5636435
1,1,9.6904497
1,1,9.6908283
1,1,9.7653704
0,.76999998,8.0088911
0,0,8.2490149
.5,0,8.3462934
.1666667,.5,8.5839062
.5,.1666667,8.6730185
.83333331,.5,8.5149488
1,.83333331,8.6348705
0,.87,8.3065338
.1666667,0,8.452364
.83333331,.1666667,8.582943
.83333331,.83333331,8.4972582
.66666669,.83333331,8.3826456
.33333331,.66666669,8.1844282
.66666669,.33333331,8.3956852
.5,.93000001,7.7008829
.33333331,.5,7.781599
.33333331,.33333331,7.935596
.5,.33333331,8.0983152
.66666669,.5,7.9230108
.83333331,.66666669,8.00947
.83333331,.83333331,8.0160999
.33333331,.38999999,8.4233637
.33333331,.33333331,8.7477245
.83333331,.33333331,8.9144478
1,.83333331,9.1098099
1,1,9.1282511
1,1,9.4179058
1,1,9.4747295
.5,.44999999,7.8512688
.33333331,.5,7.963511
.33333331,.33333331,8.1018744
.33333331,.33333331,8.4089727
.5,.33333331,8.3769484
.5,.5,8.5096083
.5,.5,8.5871563
0,.20999999,7.3159628
0,0,7.6284838
0,0,8.0319347
0,0,7.6640372
.1666667,0,8.6599684
.5,.1666667,8.474678
.83333331,.5,8.4614601
0,.30000001,6.6001029
0,0,6.7874188
.1666667,0,6.752532
.1666667,.1666667,7.00038
.1666667,.1666667,6.9788709
0,.1666667,6.9720788
0,0,6.607646
.33333331,.76999998,8.0347872
.33333331,.33333331,8.5714178
.33333331,.33333331,8.9721727
.5,.33333331,9.3469496
.5,.5,9.5124788
.33333331,.5,9.7943897
.33333331,.33333331,10.02757
.5,.75,7.128407
.1666667,.5,7.3107958
.33333331,.1666667,7.2556081
.33333331,.33333331,7.119874
.1666667,.33333331,7.0982628
0,.1666667,7.1579061
.5,0,6.7898932
.83333331,.72000003,8.268486
.83333331,.83333331,8.3285971
.1666667,.83333331,8.4030132
.83333331,.1666667,8.3329611
.66666669,.83333331,8.1935863
.66666669,.66666669,8.1675081
.83333331,.66666669,8.3380527
1,1,9.4476252
.83333331,1,9.6042709
1,.83333331,9.7083588
1,1,9.7506199
1,1,9.836894
1,1,9.9420729
1,1,9.9377203
0,.2,7.6069031
.1666667,0,7.4057922
.33333331,.1666667,7.8454089
.1666667,.33333331,8.0030031
0,.1666667,8.0290995
0,0,8.0437813
0,0,8.2750311
.1666667,.47999999,7.0942659
0,.1666667,7.0734758
.1666667,0,6.977922
0,.1666667,7.3984618
0,0,6.937676
.1666667,0,6.8162322
.1666667,.1666667,6.7963161
0,.44999999,7.0176091
0,0,7.242382
0,0,7.0543189
.1666667,0,7.2282929
.1666667,.1666667,7.1688738
.1666667,.1666667,7.0847321
.33333331,.1666667,6.7812681
0,.17,7.2064819
.83333331,0,7.5079532
.66666669,.83333331,7.638207
.66666669,.66666669,7.91223
.83333331,.66666669,8.0924282
.66666669,.83333331,8.4832249
.83333331,.66666669,8.8195639
.83333331,.85000002,8.6286497
.83333331,.83333331,8.792037
.83333331,.83333331,8.9007778
1,.83333331,9.1687946
1,1,9.2035894
1,1,9.0785408
.83333331,1,9.1267719
.1666667,.63999999,7.6839991
.1666667,.1666667,7.8510628
.1666667,.1666667,8.1948643
.33333331,.1666667,8.3810997
.33333331,.33333331,8.4758577
.1666667,.33333331,8.5045109
.1666667,.1666667,8.6148844
.66666669,.75999999,8.0136957
.83333331,.66666669,8.19382
.33333331,.83333331,8.3757477
.66666669,.33333331,8.359807
.83333331,.66666669,8.4943867
.33333331,.83333331,8.6552124
.5,.33333331,8.7178974
.1666667,.23,7.5851989
.1666667,.1666667,7.9337201
.33333331,.1666667,8.2731667
.33333331,.33333331,8.6774893
.66666669,.33333331,8.9241095
.66666669,.66666669,9.3038912
1,.66666669,9.6013594
.1666667,.63,6.1855512
.1666667,.1666667,6.3369522
.1666667,.1666667,6.3596382
.1666667,.1666667,6.4063802
.1666667,.1666667,6.4494491
.33333331,.1666667,6.2019272
.5,.33333331,6.1466599
0,.69,6.3655901
0,0,6.4094338
.33333331,0,6.425271
.33333331,.33333331,6.093689
.1666667,.33333331,6.474236
.33333331,.1666667,6.53124
.1666667,.33333331,6.6927552
.66666669,1,8.6221924
.33333331,.66666669,8.7211142
.33333331,.33333331,8.7796726
.83333331,.33333331,8.9905872
1,.83333331,8.7319794
.83333331,1,8.8905163
1,.83333331,9.0816851
1,.92000002,9.5946255
1,1,9.7020702
1,1,9.8004179
1,1,9.9681301
1,1,10.07001
1,1,10.18331
1,1,10.25446
.83333331,.73000002,9.2036486
.83333331,.83333331,9.2617483
1,.83333331,9.0175695
1,1,8.9830685
1,1,8.8254747
.66666669,1,8.8467703
.66666669,.66666669,8.8669605
.83333331,.58999997,8.6827974
.5,.83333331,8.8360605
.33333331,.5,8.9301453
.33333331,.33333331,8.980937
.33333331,.33333331,8.9662094
1,.33333331,8.9600906
1,1,8.8849421
0,.38,6.8546281
0,0,6.9618702
.1666667,0,6.868011
0,.1666667,6.583971
.1666667,0,6.4662871
0,.1666667,6.3498268
0,0,5.7739248
.33333331,.67000002,7.2881069
.33333331,.33333331,7.196794
.33333331,.33333331,7.2100348
.33333331,.33333331,7.122066
.1666667,.33333331,6.995224
.66666669,.1666667,6.928319
.33333331,.66666669,6.7024269
